#     time           flux       flux_err 
  63.060898420    11.53316     1.01167 
  63.081333069    10.90236     1.01150 
  63.101767518    10.25961     1.01136 
  63.142636715     8.33307     1.01098 
  63.816976773   -19.29402     1.00529 
  63.837411419   -22.31249     1.00455 
  63.857845964   -21.48631     1.00496 
  63.878280410   -22.62195     1.00436 
  63.898715055   -21.79948     1.00463 
  63.919149601   -21.68961     1.00450 
  63.939584046   -23.30755     1.00425 
  63.960018691   -21.44872     1.00473 
  63.980453236   -24.93667     1.00411 
  64.000887781   -24.14835     1.00432 
  64.021322326   -25.07613     1.00423 
  64.041756871   -25.16603     1.00428 
  64.062191515   -25.04524     1.00408 
  64.082626060   -23.72412     1.00438 
  64.103060505   -26.99449     1.00361 
  64.123495149   -27.75485     1.00356 
  64.818269705   -16.71002     1.00589 
  64.838704247   -20.42768     1.00507 
  64.859138688   -16.02692     1.00614 
  64.879573329   -14.54827     1.00624 
  64.900007870   -15.12469     1.00626 
  64.920442410   -12.06019     1.00686 
  64.940876951   -12.79655     1.00677 
  64.961311492   -12.53183     1.00677 
  64.981746032   -12.20955     1.00705 
  65.002180573   -11.54339     1.00712 
  65.022615113   -11.00078     1.00722 
  65.043049653   -11.20141     1.00716 
  65.063484194    -9.95694     1.00756 
  65.083918734    -6.33177     1.00830 
  65.104353174    -4.58392     1.00864 
  65.819562212    18.26206     1.01401 
  65.839996748    20.06333     1.01427 
  65.860431384    20.15642     1.01427 
  65.880865821    18.19271     1.01398 
  65.901300357    19.08393     1.01425 
  65.921734993    22.30002     1.01509 
  65.942169429    21.00685     1.01487 
  65.983038601    20.91488     1.01509 
  66.003473136    21.08342     1.01489 
  66.023907572    22.37529     1.01487 
  66.064776743    24.21468     1.01531 
  66.085211178    24.62738     1.01547 
  66.105645813    21.10373     1.01467 
  66.126080348    21.79173     1.01482 
  66.800420048     2.52103     1.01155 
  66.820854580     1.17289     1.01136 
  66.841289111    -1.22786     1.01104 
  66.861723643    -1.43933     1.01067 
  66.882158174    -4.63348     1.00986 
  66.902592805    -2.21002     1.01024 
  66.923027236    -2.67597     1.01011 
  66.943461767    -4.98854     1.00991 
  66.963896398    -4.84194     1.00987 
  66.984330929    -5.89318     1.00981 
  67.004765360    -8.33032     1.00925 
  67.025199990    -8.78268     1.00891 
  67.045634521    -9.23048     1.00890 
  67.066068951    -7.48281     1.00903 
  67.086503581   -10.46368     1.00841 
  67.106938111    -7.87383     1.00892 
  67.127372541   -10.23285     1.00845 
  67.801712172   -27.19830     1.00519 
  67.822146699   -27.31333     1.00489 
  67.842581225   -26.05854     1.00523 
  67.863015651   -25.73110     1.00518 
  67.883450277   -26.04417     1.00516 
  67.903884803   -26.83060     1.00505 
  67.924319329   -28.67050     1.00445 
  67.944753855   -26.79980     1.00518 
  67.965188380   -25.91314     1.00548 
  67.985622906   -27.07760     1.00511 
  68.006057531   -27.30731     1.00517 
  68.026491956   -29.48652     1.00466 
  68.046926481   -28.39683     1.00490 
  68.067361107   -26.46788     1.00534 
  68.087795531   -26.03996     1.00550 
  68.108230056   -27.24863     1.00519 
  68.128664681   -27.49314     1.00524 
  68.803003935    -3.47109     1.01073 
  68.823438556    -4.97933     1.01056 
  68.843873077    -1.10320     1.01110 
  68.864307497     0.53547     1.01157 
  68.884742118     2.09172     1.01177 
  68.905176638     0.41167     1.01159 
  68.925611159     1.20575     1.01183 
  68.946045679     1.99149     1.01213 
  68.966480199     1.94400     1.01201 
  68.986914819     3.22392     1.01237 
  69.007349239     4.61214     1.01269 
  69.027783759     5.71345     1.01295 
  69.048218378     6.51442     1.01299 
  69.068652798     7.03612     1.01310 
  69.089087317     8.71919     1.01354 
  69.109521937     9.21439     1.01368 
  69.804295625    27.35273     1.01777 
  69.824730140    26.48217     1.01771 
  69.845164555    25.27727     1.01739 
  69.865599070    27.14273     1.01778 
  69.886033685    26.28592     1.01740 
  69.906468100    24.94347     1.01734 
  69.926902714    23.10950     1.01691 
  69.947337129    23.13522     1.01690 
  69.967771743    21.65356     1.01673 
  69.988206257    21.95012     1.01672 
  70.008640672    22.59382     1.01679 
  70.049509800    18.46595     1.01573 
  70.069944213    21.12136     1.01652 
  70.090378827    19.05167     1.01611 
  70.110813341    16.84569     1.01567 
  70.805586830    -3.69916     1.01108 
  70.826021340    -5.86074     1.01076 
  70.846455849    -4.35869     1.01105 
  70.866890358    -5.01977     1.01075 
  70.887324867    -1.23001     1.01132 
  70.907759476    -3.61906     1.01096 
  70.928193884    -8.56209     1.01028 
  70.948628393    -7.83873     1.01039 
  70.969063001    -9.51086     1.00958 
  70.989497410    -8.34107     1.00995 
  71.009932018   -11.14231     1.00948 
  71.030366526   -11.67709     1.00955 
  71.050800934   -13.97529     1.00891 
  71.071235542   -13.45255     1.00898 
  71.091670049   -14.41586     1.00883 
  71.112104457   -15.50435     1.00860 
  71.786443337   -32.10726     1.00482 
  71.806877840   -30.11766     1.00535 
  71.827312343   -31.59261     1.00501 
  71.847746846   -31.17673     1.00522 
  71.868181349   -31.29468     1.00487 
  71.888615952   -29.88503     1.00539 
  71.929484857   -30.18116     1.00566 
  71.949919460   -28.44897     1.00575 
  71.970353862   -27.62692     1.00553 
  71.990788364   -26.84290     1.00585 
  72.011222866   -23.33542     1.00708 
  72.031657368   -23.80740     1.00678 
  72.052091970   -21.65976     1.00692 
  72.072526371   -22.06790     1.00698 
  72.092960873   -22.02574     1.00689 
  72.113395474   -20.46992     1.00733 
  72.787733946    15.32756     1.01586 
  72.808168543    16.15898     1.01573 
  72.828603040    20.20038     1.01663 
  72.849037436    24.03780     1.01744 
  72.889906529    60.50315     1.02512 
  72.910340925    35.92799     1.01955 
  72.930775522    31.36377     1.01904 
  72.951210018    28.67455     1.01825 
  72.971644413    29.20459     1.01849 
  72.992079009    30.66096     1.01876 
  73.012513505    30.08953     1.01855 
  73.032947900    30.75887     1.01891 
  73.053382495    28.55436     1.01852 
  73.073816991    29.96375     1.01850 
  73.094251586    30.72471     1.01881 
  73.789024437    21.83836     1.01729 
  73.809458927    17.40680     1.01638 
  73.829893318    20.42174     1.01690 
  73.850327908    15.14198     1.01577 
  73.870762397    16.59603     1.01624 
  73.891196787    16.06753     1.01611 
  73.911631377    13.19032     1.01553 
  73.932065866    14.44744     1.01580 
  73.952500256    14.15742     1.01567 
  73.972934845    13.45780     1.01542 
  73.993369334    17.29642     1.01638 
  74.013803723    13.49695     1.01555 
  74.034238312    13.92892     1.01561 
  74.054672700    13.12021     1.01569 
  74.075107189    10.51212     1.01497 
  74.095541777    10.79095     1.01513 
  74.790314399   -21.45672     1.00840 
  74.810748882   -22.33770     1.00807 
  74.831183266   -22.29451     1.00810 
  74.851617849   -23.83398     1.00785 
  74.872052342   -26.17520     1.00740 
  74.892486925   -27.21534     1.00694 
  74.912921308   -25.88260     1.00717 
  74.933355790   -28.07223     1.00681 
  74.953790373   -28.06603     1.00670 
  74.974224755   -30.14820     1.00625 
  74.994659237   -30.04410     1.00631 
  75.015093819   -32.26900     1.00599 
  75.035528201   -31.45462     1.00590 
  75.076397265   -33.55253     1.00556 
  75.096831646   -33.49833     1.00574 
  75.791604131   -14.21248     1.01013 
  75.812038507   -10.34556     1.01110 
  75.832473083    -9.50088     1.01121 
  75.852907559    -6.51365     1.01177 
  75.873341935    -4.08829     1.01221 
  75.893776511    -4.63641     1.01219 
  75.914210987    -2.49444     1.01262 
  75.934645362     0.64181     1.01349 
  75.955079938    -0.42715     1.01327 
  75.975514413     1.57767     1.01362 
  75.995948988     1.09683     1.01361 
  76.016383363     7.51679     1.01486 
  76.036817838     4.10343     1.01423 
  76.057252412     6.73269     1.01477 
  76.077686787     7.18410     1.01491 
  76.098121261     8.77752     1.01520 
  76.772459031    38.29588     1.02164 
  76.792893401    40.93812     1.02210 
  76.813327970    39.86228     1.02198 
  76.833762339    36.10238     1.02122 
  76.854196808    37.28912     1.02161 
  76.874631376    35.60717     1.02112 
  76.895065745    37.25014     1.02159 
  76.915500213    35.73433     1.02102 
  76.935934781    34.87796     1.02092 
  76.956369149    36.17628     1.02111 
  76.976803617    33.27826     1.02054 
  81.758465646   -22.08502     1.00836 
  81.778899976   -25.38163     1.00779 
  81.799334406   -24.26028     1.00784 
  81.819768935   -27.59371     1.00700 
  81.840203364   -26.00563     1.00756 
  81.860637693   -29.09817     1.00697 
  81.881072222   -28.83913     1.00688 
  81.901506651   -30.57347     1.00652 
  81.921940980   -31.01499     1.00641 
  81.942375508   -33.44981     1.00586 
  81.962809936   -35.09975     1.00555 
  81.983244264   -36.31428     1.00526 
  82.003678792   -36.34628     1.00540 
  82.024113220   -36.38336     1.00529 
  82.044547548   -36.34189     1.00542 
  82.064982075   -38.84726     1.00474 
  82.085416502   -37.85005     1.00500 
  82.759752701   -24.27258     1.00791 
  82.780187022   -24.23696     1.00765 
  82.800621443   -21.90358     1.00832 
  82.821055964   -19.59032     1.00872 
  82.841490285   -18.46475     1.00926 
  82.861924706   -18.17250     1.00916 
  82.882359226   -15.72245     1.00960 
  82.902793546   -10.83259     1.01065 
  82.923227966   -12.42790     1.01037 
  82.943662486    -7.12543     1.01168 
  82.964096805    -6.90957     1.01151 
  82.984531325    -6.75178     1.01168 
  83.004965744    -2.72045     1.01244 
  83.025400063    -3.11526     1.01245 
  83.045834582    -1.55014     1.01282 
  83.066269001     0.00000     1.01320 
  83.761039231    40.92264     1.02196 
  83.781473644    40.05301     1.02194 
  83.801908056    42.39440     1.02242 
  83.822342468    41.01822     1.02211 
  83.842776780    38.28151     1.02149 
  83.863211292    39.92775     1.02165 
  83.883645703    40.99189     1.02205 
  83.904080015    39.93773     1.02190 
  83.924514526    39.01838     1.02178 
  83.944948937    38.90155     1.02163 
  83.965383348    37.22795     1.02126 
  83.985817758    41.58982     1.02236 
  84.006252169    39.48356     1.02201 
  84.026686579    37.18011     1.02117 
  84.047120989    37.73021     1.02141 
  84.067555399    35.62171     1.02094 
  84.762325327    11.15573     1.01566 
  84.782759730     9.27900     1.01507 
  84.803194233     9.68706     1.01523 
  84.823628536     7.91555     1.01492 
  84.844062939     6.29237     1.01456 
  84.864497442     5.46052     1.01456 
  84.884931745     4.59993     1.01436 
  84.905366147     4.71977     1.01439 
  84.925800649     2.64560     1.01391 
  84.946235051    -0.20992     1.01320 
  84.966669453    -2.93192     1.01265 
  84.987103854    -4.19755     1.01234 
  85.007538256    -3.66578     1.01250 
  85.027972657    -5.00488     1.01202 
  85.048407058    -5.96424     1.01194 
  85.068841459    -7.78169     1.01142 
  85.743176682   -42.28540     1.00396 
  85.763611077   -42.17545     1.00405 
  85.784045571   -43.99909     1.00356 
  85.804479865   -41.90832     1.00414 
  85.824914259   -43.44951     1.00403 
  85.845348753   -42.64114     1.00406 
  85.865783046   -41.73608     1.00407 
  85.886217440   -42.22827     1.00406 
  85.906651833   -42.40146     1.00414 
  85.927086226   -43.52952     1.00381 
  85.947520618   -41.66071     1.00427 
  85.967955011   -42.33065     1.00411 
  85.988389403   -41.36450     1.00437 
  86.008823796   -40.43844     1.00443 
  86.029258288   -37.15602     1.00505 
  86.049692579   -38.83599     1.00470 
  86.070126971   -36.01781     1.00520 
  86.744461887     9.39050     1.01534 
  86.764896272     9.55491     1.01540 
  86.785330757    12.56504     1.01600 
  86.805765041    12.27734     1.01598 
  86.826199426    15.12512     1.01667 
  86.846633910    17.73269     1.01710 
  86.867068294    16.81412     1.01709 
  86.887502578    20.11142     1.01778 
  86.907937062    20.96220     1.01795 
  86.928371446    21.18864     1.01812 
  86.948805729    23.27202     1.01842 
  86.969240212    22.66970     1.01826 
  86.989674595    26.78018     1.01910 
  87.010109078    27.24244     1.01917 
  87.030543360    29.07555     1.01953 
  87.050977743    29.42484     1.01970 
  87.071412225    30.47100     1.01992 
  87.745746727    28.01958     1.01926 
  87.766181102    27.95058     1.01932 
  87.786615478    28.10905     1.01934 
  87.807049853    28.64228     1.01960 
  87.827484328    26.72684     1.01894 
  87.847918702    25.66150     1.01879 
  87.868352977    25.69419     1.01888 
  87.888787451    26.60915     1.01901 
  87.909221825    24.26406     1.01860 
  87.929656099    25.45261     1.01882 
  87.950090573    23.85394     1.01844 
  87.990959220    24.08752     1.01855 
  88.011393693    21.54998     1.01795 
  88.031827966    23.37878     1.01848 
  88.052262339    20.61514     1.01764 
  88.747030993   -19.48966     1.00897 
  88.767465458   -22.45677     1.00842 
  88.787899824   -22.93442     1.00819 
  88.808334089   -23.24242     1.00827 
  88.849202919   -27.39274     1.00723 
  88.869637184   -29.60628     1.00678 
  88.890071648   -29.19823     1.00686 
  88.910506013   -31.80012     1.00642 
  88.930940277   -32.76636     1.00623 
  88.951374741   -32.20973     1.00644 
  88.971809104   -35.34339     1.00576 
  88.992243368   -36.11890     1.00560 
  89.012677831   -37.71756     1.00512 
  89.033112194   -37.05605     1.00510 
  89.053546657   -35.60614     1.00544 
  89.748314875   -39.57484     1.00475 
  89.768749330   -38.87083     1.00482 
  89.789183586   -38.25329     1.00497 
  89.809617941   -35.63771     1.00549 
  89.830052396   -35.88454     1.00549 
  89.850486651   -34.57323     1.00568 
  89.870921106   -32.95039     1.00603 
  89.891355460   -32.97387     1.00602 
  89.911789715   -29.23720     1.00670 
  89.932224169   -27.66073     1.00718 
  89.952658523   -26.46771     1.00731 
  89.973092776   -24.07290     1.00796 
  89.993527230   -22.39121     1.00817 
  90.013961583   -21.79560     1.00840 
  90.034395936   -20.05679     1.00875 
  90.729163917    23.42937     1.01812 
  90.749598263    22.80529     1.01821 
  90.770032609    20.23970     1.01755 
  90.790466954    21.97249     1.01788 
  90.810901299    19.84274     1.01759 
  90.831335644    20.45555     1.01756 
  90.851769889    28.04934     1.01920 
  90.892638678    25.11631     1.01843 
  90.913072922    25.58854     1.01866 
  90.933507366    24.34459     1.01835 
  90.974376053    21.96414     1.01787 
  90.994810396    22.16150     1.01782 
  91.015244739    22.51123     1.01808 
  91.035679082    22.99697     1.01791 
  91.056113425    20.19625     1.01743 
  91.730446714    12.69701     1.01565 
  91.750881149    10.24361     1.01515 
  91.771315384     8.16015     1.01482 
  91.791749719     5.90152     1.01439 
  91.812184154     5.74055     1.01415 
  91.832618389     6.47080     1.01451 
  91.853052723     5.32880     1.01401 
  91.873487157     2.66393     1.01334 
  91.893921391     1.53939     1.01314 
  91.914355825     0.98688     1.01307 
  91.934790158    -1.78992     1.01246 
  91.955224492    -1.47323     1.01256 
  91.975658825    -2.35197     1.01227 
  91.996093158    -4.14739     1.01190 
  92.016527490    -4.92788     1.01174 
  92.036961823    -6.78250     1.01104 
  92.731728998   -51.55408     0.99808 
  92.752163423   -50.87141     0.99825 
  92.772597748   -52.20397     0.99804 
  92.793032172   -51.40868     0.99824 
  92.813466396   -54.12672     0.99766 
  92.833900720   -51.61611     0.99803 
  92.854335144   -53.03935     0.99806 
  92.874769368   -54.35196     0.99775 
  92.895203691   -53.64683     0.99781 
  92.915638014   -55.45103     0.99762 
  92.936072337   -52.98326     0.99823 
  92.956506660   -54.15967     0.99793 
  92.976940983   -52.66459     0.99823 
  92.997375305   -55.09804     0.99753 
  93.017809627   -52.97483     0.99820 
  93.038244049   -52.68928     0.99791 
  93.733010962   -12.71749     1.00914 
  93.753445176    -6.45609     1.01070 
  93.773879490    -2.83745     1.01148 
  93.794313904    -1.50893     1.01169 
  93.814748117    -1.90838     1.01163 
  93.835182430    -2.17999     1.01141 
  93.855616843    -0.82514     1.01193 
  93.876051156     0.25492     1.01246 
  93.896485369     1.98168     1.01248 
  93.916919781     2.36023     1.01295 
  93.937354094     5.38007     1.01330 
  93.957788306     7.03328     1.01345 
  93.978222717     6.96704     1.01355 
  93.998657029     6.00390     1.01320 
  94.019091440    10.56021     1.01407 
  94.039525651    10.10191     1.01406 
